"title";"date";"href"
"102";"François Fillon, un député pas très assidu";2017-01-27;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/27/francois-fillon-un-depute-pas-tres-assidu_5070001_4355770.html?xtmc=fillon&xtcr=102"
"103";"Les premiers pas de Trump, polémique Fillon, liste noire de médicaments… Les informations à retenir à 19 heures";2017-01-27;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/27/les-premiers-pas-de-trump-polemique-fillon-liste-noire-de-medicaments-les-informations-a-retenir-a-19-heures_5070372_4355770.html?xtmc=fillon&xtcr=103"
"104";"Trump, primaire à gauche, Penelope Fillon… les actualités de la semaine à retenir";2017-01-28;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/28/trump-primaire-a-gauche-penelope-fillon-les-actualites-de-la-semaine-a-retenir_5070435_4355770.html?xtmc=fillon&xtcr=104"
"105";"Fillon prétend avoir employé deux de ses enfants comme avocats, alors qu’ils ne l’étaient pas encore";2017-01-28;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/27/fillon-pretend-avoir-employe-deux-de-ses-enfants-avocats-alors-qu-ils-ne-l-etaient-pas-encore_5070367_5070021.html?xtmc=fillon&xtcr=105"
"106";"« Affaire Penelope Fillon » : comment un éventuel remplaçant serait-il choisi ?";2017-01-28;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/01/28/affaire-penelope-fillon-comment-un-eventuel-remplacant-serait-il-choisi_5070571_4854003.html?xtmc=fillon&xtcr=106"
"107";"François Fillon, l’ex-favori devenu candidat fragile";2017-01-28;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/01/28/francois-fillon-l-ex-favori-devenu-candidat-fragile_5070475_4854003.html?xtmc=fillon&xtcr=107"
"108";"Affaire Penelope Fillon : perquisition à « La Revue des deux mondes »";2017-01-28;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/28/affaire-penelope-fillon-une-perquisition-a-la-revue-des-deux-mondes_5070623_5070021.html?xtmc=fillon&xtcr=108"
"109";"François Fillon assure qu’il ne se « laissera pas abattre » par les accusations d’emploi fictif";2017-01-29;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/29/francois-fillon-se-battra-face-a-ceux-qui-tentent-d-affaiblir-sa-candidature_5070784_5070021.html?xtmc=fillon&xtcr=109"
"110";"En meeting à Paris, François Fillon défend son épouse et crie au complot";2017-01-30;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/29/francois-fillon-tient-meeting-a-paris-la-villette-pour-tenter-de-relancer-sa-campagne_5070914_5070021.html?xtmc=fillon&xtcr=110"
"111";"Jérôme Chartier, porte-parole de Fillon : « La vraie primaire de la gauche, c’est le premier tour de la présidentielle »";2017-01-30;"http://abonnes.lemonde.fr/primaire-de-la-gauche/video/2017/01/30/jerome-chartier-porte-parole-de-fillon-la-vraie-primaire-de-la-gauche-c-est-le-premier-tour-de-la-presidentielle_5071328_5008374.html?xtmc=fillon&xtcr=111"
"112";"Fillon suspendu aux incertitudes de sa campagne";2017-01-30;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/30/fillon-suspendu-aux-incertitudes-de-sa-campagne_5071345_5070021.html?xtmc=fillon&xtcr=112"
"113";"François Fillon : « Nous n’avons rien à cacher »";2017-01-30;"http://abonnes.lemonde.fr/affaire-penelope-fillon/video/2017/01/30/francois-fillon-nous-n-avons-rien-a-cacher_5071185_5070021.html?xtmc=fillon&xtcr=113"
"114";"François Fillon apporte une touche « pouvoir d’achat » à son programme";2017-01-30;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/01/30/francois-fillon-apporte-une-touche-pouvoir-d-achat-a-son-programme_5071355_4854003.html?xtmc=fillon&xtcr=114"
"115";"François Fillon contre la menace Macron";2017-01-30;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/01/30/le-match-contre-macron-a-commence_5071361_4854003.html?xtmc=fillon&xtcr=115"
"116";"La défense tout en imprécisions de François Fillon";2017-01-30;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/30/la-defense-tout-en-imprecisions-de-francois-fillon_5071634_4355770.html?xtmc=fillon&xtcr=116"
"117";"Suspicion d’emploi fictif : quels sont les risques courus par le couple Fillon ?";2017-01-30;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/26/suspicion-d-emploi-fictif-quels-sont-les-risques-encourus-par-le-couple-fillon_5069530_4355770.html?xtmc=fillon&xtcr=117"
"118";"Affaire Fillon, Benoît Hamon, Calais… les informations à retenir à 19 heures";2017-01-30;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/30/affaire-fillon-benoit-hamon-calais-les-informations-a-retenir-a-19-heures_5071813_4355770.html?xtmc=fillon&xtcr=118"
"119";"De Fillon à Hamon, récit d’une campagne présidentielle chamboule-tout";2017-01-31;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/01/30/la-presidentielle-sur-un-volcan_5071242_4854003.html?xtmc=fillon&xtcr=119"
"120";"François Fillon et son épouse entendus par la police";2017-01-31;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/30/francois-fillon-et-sa-femme-entendus-par-la-police_5071761_5070021.html?xtmc=fillon&xtcr=120"
"121";"Bruno Retailleau prend la défense de Fillon et sa société de conseil : « Non, rien avec la Russie »";2017-01-31;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/01/31/bruno-retailleau-prend-la-defense-de-fillon-et-sa-societe-de-conseil-non-rien-avec-la-russie_5072239_4854003.html?xtmc=fillon&xtcr=121"
"122";"Affaire Penelope Fillon : des policiers à l’Assemblée nationale pour chercher des documents";2017-01-31;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/31/affaire-penelope-fillon-des-enqueteurs-a-l-assemblee-nationale_5072245_5070021.html?xtmc=fillon&xtcr=122"
"123";"Fillon, Le Pen, Trump… les informations à retenir en fin de journée";2017-01-31;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/01/31/fillon-le-pen-trump-les-informations-a-retenir-en-fin-de-journee_5072406_4355770.html?xtmc=fillon&xtcr=123"
"124";"Penelope Fillon aurait reçu 900 000 euros au total, selon « Le Canard enchaîné »";2017-01-31;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/31/penelope-fillon-aurait-recu-900-000-euros-au-total-selon-le-canard-enchaine_5072361_5070021.html?xtmc=fillon&xtcr=124"
"125";"930 000 euros pour Mme Fillon, selon le « Canard enchaîné »";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/930-000-euros-pour-mme-fillon-selon-le-canard-enchaine_5072521_5070021.html?xtmc=fillon&xtcr=125"
"126";"Fillon, Gorsuch, Jadot… Les informations à retenir à 8 heures";2017-02-01;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/01/fillon-gorsuch-jadot-les-informations-a-retenir-a-8-heures_5072518_4355770.html?xtmc=fillon&xtcr=126"
"127";"Affaire Fillon : un million d’euros de salaires suspects, selon « Le Canard enchaîné »";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/affaire-fillon-un-million-d-euros-de-salaires-suspects-selon-le-canard-enchaine_5072634_5070021.html?xtmc=fillon&xtcr=127"
"128";"Affaire Fillon : « Personne ne veut donner le premier coup de couteau »";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/affaire-fillon-personne-ne-veut-donner-le-premier-coup-de-couteau_5072688_5070021.html?xtmc=fillon&xtcr=128"
"129";"Ce que l’on sait de l’affaire Fillon";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/01/31/ce-que-l-on-sait-de-l-affaire-fillon_5072423_5070021.html?xtmc=fillon&xtcr=129"
"130";"Affaire Penelope Fillon : François Fillon dénonce une opération de « calomnie »";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/video/2017/02/01/affaire-penelope-fillon-francois-fillon-denonce-une-operation-de-calomnie_5072708_5070021.html?xtmc=fillon&xtcr=130"
"131";"Fillon peut-il maintenir sa candidature ?";2017-02-01;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/01/fillon-peut-il-maintenir-sa-candidature_5072499_4854003.html?xtmc=fillon&xtcr=131"
"132";"François Fillon, Neil Gorsuch et absentéisme des fonctionnaires… les informations à retenir à la mi-journée";2017-02-01;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/01/francois-fillon-neil-gorsuch-et-absenteisme-des-fonctionnaires-les-informations-a-retenir-a-la-mi-journee_5072776_4355770.html?xtmc=fillon&xtcr=132"
"133";"Questions sur les clients de la florissante société de conseil de François Fillon";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/la-florissante-societe-de-conseil-de-francois-fillon_5072663_5070021.html?xtmc=fillon&xtcr=133"
"134";"Affaire Penelope Fillon : quelles conséquences sur la campagne des Républicains ?";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/affaire-penelope-fillon-quelles-consequences-sur-la-campagne-des-republicains_5072849_5070021.html?xtmc=fillon&xtcr=134"
"135";"Affaire Penelope Fillon : le candidat LR dénonce « un coup d’Etat institutionnel » venu de « la gauche »";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/fillon-denonce-un-coup-d-etat-institutionnel-venu-de-la-gauche_5072800_5070021.html?xtmc=fillon&xtcr=135"
"136";"Affaire Penelope Fillon : « La défense de Fillon est calamiteuse »";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/video/2017/02/01/affaire-penelope-fillon-la-defense-de-fillon-est-calamiteuse_5072962_5070021.html?xtmc=fillon&xtcr=136"
"137";"Dans la tourmente de l’affaire Penelope Fillon, François Fillon dégringole dans les intentions de vote";2017-02-01;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/01/dans-la-tourmente-de-l-affaire-penelope-francois-fillon-degringole-dans-les-intentions-de-vote_5072791_4854003.html?xtmc=fillon&xtcr=137"
"138";"Affaire Fillon, Theresa May, Mélenchon… Les informations à retenir à 19 heures";2017-02-01;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/01/affaire-fillon-theresa-may-melenchon-les-informations-a-retenir-a-19-heures_5072998_4355770.html?xtmc=fillon&xtcr=138"
"139";"François Fillon dans la centrifugeuse des affaires";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/francois-fillon-dans-la-centrifugeuse-des-affaires_5072666_5070021.html?xtmc=fillon&xtcr=139"
"140";"Affaire Fillon : « Quoi qu’il arrive, je ne serai jamais un plan B », déclare Alain Juppé";2017-02-01;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/affaire-penelope-fillon-pas-de-plan-b-mais-un-plan-f-comme-fillon_5072726_5070021.html?xtmc=fillon&xtcr=140"
"141";"« Je n’ai jamais été son assistante », déclarait Penelope Fillon en 2007";2017-02-02;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/02/je-n-ai-jamais-ete-l-assistante-de-mon-mari-declarait-penelope-fillon-en-2007_5073081_5070021.html?xtmc=fillon&xtcr=141"
"142";"Affaire Fillon : une nouvelle journée tourmentée pour le candidat Les Républicains";2017-02-02;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/01/la-journee-pas-agreable-de-francois-fillon_5073049_5070021.html?xtmc=fillon&xtcr=142"
"143";"La maison Fillon se lézarde";2017-02-02;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/02/la-maison-fillon-se-lezarde_5073157_5070021.html?xtmc=fillon&xtcr=143"
"144";"Au sein de l’équipe Fillon, « on est tous tombés de l’armoire »";2017-02-02;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/02/au-sein-de-l-equipe-fillon-on-est-tous-tombes-de-l-armoire_5073342_5070021.html?xtmc=fillon&xtcr=144"
"145";"Penelope Fillon, Marine Le Pen, Vivastreet… Les informations à retenir à 8 heures";2017-02-02;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/02/penelope-marine-vivastreet-les-informations-a-retenir-a-8-heures_5073198_4355770.html?xtmc=fillon&xtcr=145"
"146";"Affaire Fillon : l’enquête visant Penelope Fillon étendue aux deux enfants aînés du couple";2017-02-02;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/02/affaire-fillon-l-enquete-visant-penelope-fillon-etendue-aux-deux-enfants-aines-du-couple_5073476_5070021.html?xtmc=fillon&xtcr=146"
"147";"« François Fillon doit se retirer au plus vite »";2017-02-02;"http://abonnes.lemonde.fr/idees/article/2017/02/02/francois-fillon-doit-se-retirer-au-plus-vite_5073484_3232.html?xtmc=fillon&xtcr=147"
"148";"Affaire Fillon : la presse étrangère évoque « un long et lent poison » et un paysage politique « chaotique »";2017-02-02;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/02/affaire-fillon-la-presse-etrangere-evoque-un-long-et-lent-poison-et-un-paysage-politique-chaotique_5073593_5070021.html?xtmc=fillon&xtcr=148"
"149";"« House of Sarthe » : le dernier épisode de l’affaire Fillon au rythme hystérisé de Twitter";2017-02-02;"http://abonnes.lemonde.fr/big-browser/article/2017/02/01/house-of-sarthe-le-dernier-episode-de-l-affaire-fillon-au-rythme-hysterise-de-twitter_5073038_4832693.html?xtmc=fillon&xtcr=149"
"150";"Serge Dassault, affaire Fillon, Merkel en Turquie… les informations à retenir à 19 heures";2017-02-02;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/02/serge-dassault-affaire-fillon-merkel-en-turquie-les-informations-a-retenir-a-19-heures_5073680_4355770.html?xtmc=fillon&xtcr=150"
"151";"Interview de Penelope Fillon, attentat de Québec et JO 2024… Les informations à retenir à 8 heures";2017-02-03;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/03/interview-de-penelope-fillon-attentat-de-quebec-et-jo-2024-les-informations-a-retenir-a-8-heures_5073825_4355770.html?xtmc=fillon&xtcr=151"
"152";"Affaire Fillon : René Dosière plaide pour « pour une réelle transparence de la vie publique »";2017-02-03;"http://abonnes.lemonde.fr/idees/article/2017/02/03/rene-dosiere-pour-une-reelle-transparence-de-la-vie-publique_5073814_3232.html?xtmc=fillon&xtcr=152"
"153";"Affaire Penelope Fillon : François Fillon dénonce une « entreprise de démolition »";2017-02-03;"http://abonnes.lemonde.fr/affaire-penelope-fillon/video/2017/02/03/affaire-penelope-fillon-francois-fillon-denonce-une-entreprise-de-demolition_5073958_5070021.html?xtmc=fillon&xtcr=153"
"154";"« Je n’ai jamais été son assistante » : une interview de Penelope Fillon met à mal la défense de son mari";2017-02-03;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/02/je-n-ai-jamais-ete-son-assistante-une-interview-de-penelope-fillon-met-a-mal-la-defense-de-son-mari_5073726_4854003.html?xtmc=fillon&xtcr=154"
"155";"Fillon : « des mensonges, fussent-ils répétés », ne constitueront « jamais une demi-vérité »";2017-02-03;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/02/fillon-des-mensonges-fussent-ils-repetes-cent-fois-ne-constitueront-jamais-une-demi-verite_5073712_4854003.html?xtmc=fillon&xtcr=155"
"156";"François Fillon : « Ce n’est pas la justice que l’on cherche, mais à me casser »";2017-02-03;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/02/francois-fillon-vise-par-de-nouvelles-revelations-ses-lieutenants-denoncent-une-machination_5073298_5070021.html?xtmc=fillon&xtcr=156"
"157";"« Penelopegate » : en Allemagne, « François Fillon n’aurait pas tenu trois jours »";2017-02-03;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/03/penelopegate-en-allemagne-francois-fillon-n-aurait-pas-tenu-trois-jours_5073973_4854003.html?xtmc=fillon&xtcr=157"
"158";"Affaire Fillon : qui sont les assistants parlementaires ?";2017-02-03;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/02/affaire-fillon-qui-sont-les-assistants-parlementaires_5073355_4355770.html?xtmc=fillon&xtcr=158"
"159";"Les enquêteurs demandent des informations au Sénat sur les enfants Fillon";2017-02-03;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/03/les-enqueteurs-demandent-des-informations-au-senat-sur-les-enfants-fillon_5074030_5070021.html?xtmc=fillon&xtcr=159"
"160";"Attaque au Louvre, affaire Fillon, les écologistes… Les informations à retenir à la mi-journée";2017-02-03;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/03/louvre-fillon-ecologistes-les-informations-a-retenir-a-la-mi-journee_5074087_4355770.html?xtmc=fillon&xtcr=160"
"161";"Dans les Ardennes, Fillon essaie de faire campagne malgré l’« affaire »";2017-02-03;"http://abonnes.lemonde.fr/election-presidentielle-2017/portfolio/2017/02/03/dans-les-ardennes-fillon-essaie-de-faire-campagne-malgre-l-affaire_5074197_4854003.html?xtmc=fillon&xtcr=161"
"162";"François Fillon : « Je me sens comme un homme attaqué, mais prêt à se défendre »";2017-02-03;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/03/francois-fillon-je-me-sens-comme-un-homme-attaque-mais-pret-a-se-defendre_5074018_4854003.html?xtmc=fillon&xtcr=162"
"163";"Affaires Fillon, Le Pen : une campagne présidentielle dénaturée";2017-02-04;"http://abonnes.lemonde.fr/idees/article/2017/02/03/une-campagne-presidentielle-denaturee_5074035_3232.html?xtmc=fillon&xtcr=163"
"164";"Fillon, Trump, Louvre… les actualités de la semaine à retenir";2017-02-04;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/04/fillon-trump-louvre-les-actualites-de-la-semaine-a-retenir_5074472_4355770.html?xtmc=fillon&xtcr=164"
"165";"La perception de Penelope Fillon après une semaine de scandale, de complice à victime";2017-02-04;"http://abonnes.lemonde.fr/big-browser/article/2017/02/03/la-perception-de-penelope-fillon-apres-une-semaine-de-scandale-de-complice-a-victime_5074447_4832693.html?xtmc=fillon&xtcr=165"
"166";"En Ille-et-Vilaine, la confiance déçue des électeurs de François Fillon";2017-02-04;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/04/en-ille-et-vilaine-la-confiance-decue-des-electeurs-de-francois-fillon_5074497_4854003.html?xtmc=fillon&xtcr=166"
"167";"« On se fait pourrir dans la rue » : les appels au retrait de Fillon continuent";2017-02-04;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/04/on-se-fait-pourrir-dans-la-rue-les-appels-au-retrait-de-fillon-continuent_5074638_5070021.html?xtmc=fillon&xtcr=167"
"168";"Affaire Fillon : « Penelope s’ennuie »";2017-02-04;"http://abonnes.lemonde.fr/idees/article/2017/02/04/affaire-fillon-penelope-s-ennuie_5074600_3232.html?xtmc=fillon&xtcr=168"
"169";"Dans la « Revue des deux mondes », l’embarrassant panégyrique de François Fillon";2017-02-04;"http://abonnes.lemonde.fr/idees/article/2017/02/04/dans-la-revue-des-deux-mondes-l-embarrassant-panegyrique-de-francois-fillon_5074603_3232.html?xtmc=fillon&xtcr=169"
"170";"Affaire Fillon : la bataille des plans B se déplace sur le terrain de la procédure";2017-02-05;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/04/affaire-fillon-la-bataille-des-plans-b-se-deplace-sur-le-terrain-de-la-procedure_5074541_5070021.html?xtmc=fillon&xtcr=170"
"171";"Penelope Fillon, la discrète";2017-02-05;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/04/penelope-fillon-la-discrete_5074615_5070021.html?xtmc=fillon&xtcr=171"
"172";"Bayrou estime que Fillon doit retirer sa candidature à la présidentielle";2017-02-05;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/05/francois-bayrou-estime-que-francois-fillon-n-a-pas-d-autre-solution-que-de-retirer-sa-candidature_5074873_4854003.html?xtmc=fillon&xtcr=172"
"173";"François Fillon veut « tenir bon », l’enquête pourrait durer";2017-02-05;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/05/francois-fillon-veut-tenir-bon-l-enquete-pourrait-durer_5074857_5070021.html?xtmc=fillon&xtcr=173"
"174";"Affaire Fillon : sur le terrain, les députés face à une campagne devenue impossible";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/06/affaire-fillon-sur-le-terrain-les-deputes-face-a-une-campagne-devenue-impossible_5075016_5070021.html?xtmc=fillon&xtcr=174"
"175";"Affaire Fillon : ces « plans B » qui risquent de faire exploser la droite";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/03/affaire-fillon-l-impossible-plan-b_5073800_5070021.html?xtmc=fillon&xtcr=175"
"176";"Juppé comme recours après l’affaire Fillon ? « Clairement et définitivement, c’est non »";2017-02-06;"http://abonnes.lemonde.fr/politique/article/2017/02/06/juppe-comme-recours-apres-l-affaire-fillon-clairement-et-definitivement-c-est-non_5075107_823448.html?xtmc=fillon&xtcr=176"
"177";"De nouveaux éléments de l’enquête fragilisent la défense de François Fillon";2017-02-06;"http://abonnes.lemonde.fr/politique/article/2017/02/06/de-nouveaux-elements-de-l-enquete-fragilisent-la-defense-de-francois-fillon_5075160_823448.html?xtmc=fillon&xtcr=177"
"178";"Fillon, une riposte aux allures d’opération survie";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/06/fillon-une-riposte-aux-allures-d-operation-survie_5075185_5070021.html?xtmc=fillon&xtcr=178"
"179";"Affaire Fillon, Aulnay-sous-Bois, banque… Les informations à retenir à la mi-journée";2017-02-06;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/06/affaire-fillon-aulnay-sous-bois-banque-les-informations-a-retenir-a-la-mi-journee_5075264_4355770.html?xtmc=fillon&xtcr=179"
"180";"« Difficile pour Fillon de contre-attaquer s’il ne livre pas des éléments concrets à l’appui de sa défense »";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/06/difficile-pour-fillon-de-contre-attaquer-s-il-ne-livre-pas-des-elements-concrets-a-l-appui-de-sa-defense_5075274_5070021.html?xtmc=fillon&xtcr=180"
"181";"Affaire Fillon : « La politique de papa ne marche plus ! »";2017-02-06;"http://abonnes.lemonde.fr/idees/article/2017/02/06/la-politique-de-papa-ne-marche-plus_5075046_3232.html?xtmc=fillon&xtcr=181"
"182";"François Fillon : « Tout cela était légal »";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/video/2017/02/06/francois-fillon-tout-cela-etait-legal_5075503_5070021.html?xtmc=fillon&xtcr=182"
"183";"L’emploi de Penelope Fillon « n’a rien de fictif », affirme Marc Ladreit de Lacharrière";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/06/l-emploi-de-penelope-fillon-n-a-rien-de-fictif-affirme-marc-ladreit-de-lacharriere_5075452_5070021.html?xtmc=fillon&xtcr=183"
"184";"Fillon s’excuse, « justice pour Théo » et Trump… Les informations à retenir à 19 heures";2017-02-06;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/06/fillon-s-excuse-justice-pour-theo-et-trump-les-informations-a-retenir-a-19-heures_5075543_4355770.html?xtmc=fillon&xtcr=184"
"185";"François Fillon « persiste dans le déni », selon Benoît Hamon";2017-02-06;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/06/gerard-longuet-fillon-a-ete-direct-clair-et-grave_5075479_4854003.html?xtmc=fillon&xtcr=185"
"186";"François Fillon « présente ses excuses » et maintient sa candidature";2017-02-06;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/06/francois-fillon-presente-ses-excuses-et-maintient-sa-candidature_5075470_5070021.html?xtmc=fillon&xtcr=186"
"187";"François Fillon publie la valeur de son patrimoine";2017-02-07;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/06/francois-fillon-publie-la-valeur-de-son-patrimoine_5075594_5070021.html?xtmc=fillon&xtcr=187"
"188";"Penelope Fillon : « Jamais je n’ai officialisé ma qualité d’assistante parlementaire »";2017-02-07;"http://abonnes.lemonde.fr/police-justice/article/2017/02/06/penelope-fillon-je-lui-preparais-des-fiches_5075189_1653578.html?xtmc=fillon&xtcr=188"
"189";"François Fillon se défend, mais présente « ses excuses »";2017-02-07;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/07/francois-fillon-se-defend-mais-presente-ses-excuses_5075693_5070021.html?xtmc=fillon&xtcr=189"
"190";"Fillon, Israël, Maastricht, cancer… les informations du 7 février à 8 heures";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/07/fillon-israel-maastricht-cancer-les-informations-du-7-fevrier-a-8-heures_5075709_4355770.html?xtmc=fillon&xtcr=190"
"191";"Le « A vous de juger ! » de François Fillon";2017-02-07;"http://abonnes.lemonde.fr/idees/article/2017/02/07/le-a-vous-de-juger-de-francois-fillon_5075661_3232.html?xtmc=fillon&xtcr=191"
"192";"La défense bancale de François Fillon par le député Aubert";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/06/la-defense-bancale-de-francois-fillon-par-le-depute-aubert_5075332_4355770.html?xtmc=fillon&xtcr=192"
"193";"L’opération de contrition de François Fillon pour sauver sa campagne";2017-02-07;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/07/l-operation-de-contrition-de-francois-fillon-pour-sauver-sa-campagne_5075666_4854003.html?xtmc=fillon&xtcr=193"
"194";"Les erreurs et approximations de la défense de François Fillon";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/06/les-erreurs-et-approximations-de-la-defense-de-fillon_5075579_4355770.html?xtmc=fillon&xtcr=194"
"195";"De quoi est soupçonné François Fillon ?";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/01/les-affaires-fillon-pour-ceux-qui-n-ont-rien-suivi_5072939_4355770.html?xtmc=fillon&xtcr=195"
"196";"François Fillon joue la transparence en publiant sa déclaration de patrimoine";2017-02-07;"http://abonnes.lemonde.fr/affaire-penelope-fillon/article/2017/02/07/francois-fillon-joue-la-transparence-en-publiant-sa-declaration-de-patrimoine_5075856_5070021.html?xtmc=fillon&xtcr=196"
"197";"Bygmalion, Fillon, attaque du Louvre… Les informations à retenir à la mi-journée";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/07/bygmalion-fillon-attaque-du-louvre-les-informations-a-retenir-a-la-mi-journee_5075984_4355770.html?xtmc=fillon&xtcr=197"
"198";"Antonin Lévy, le bras « droit » de François Fillon";2017-02-07;"http://abonnes.lemonde.fr/m-moyen-format/article/2017/02/06/antonin-levy-le-bras-droit-de-francois-fillon_5075501_4497271.html?xtmc=fillon&xtcr=198"
"199";"François Fillon : « J’ai décidé de foncer »";2017-02-07;"http://abonnes.lemonde.fr/election-presidentielle-2017/article/2017/02/07/francois-fillon-j-ai-decide-de-foncer_5076005_4854003.html?xtmc=fillon&xtcr=199"
"200";"Que représentent les salaires versés par François Fillon à sa famille ?";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/06/que-representent-les-salaires-verses-par-francois-fillon-a-sa-famille_5075556_4355770.html?xtmc=fillon&xtcr=200"
"201";"François Fillon, passage en force";2017-02-07;"http://abonnes.lemonde.fr/idees/article/2017/02/07/francois-fillon-passage-en-force_5075872_3232.html?xtmc=fillon&xtcr=201"
"202";"Affaire Fillon, Hollande à Aulnay-sous-Bois, mort de Todorov… Les informations à retenir à 19 heures";2017-02-07;"http://abonnes.lemonde.fr/les-decodeurs/article/2017/02/07/affaire-fillon-hollande-a-aulnay-sous-bois-mort-de-todorov-les-informations-a-retenir-a-19-heures_5076134_4355770.html?xtmc=fillon&xtcr=202"
